time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
4.6875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
4.75,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
4.875,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
5.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
5.5,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
5.5625,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
5.625,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
5.6875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
5.75,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
5.875,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
6.0,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
6.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
6.5,D_MIN_MIN7_inv1,D_MIN_MIN7_inv0,0.13207083637971062,9.0,0.25,1
6.75,D_MIN_MIN7_inv0,D_MIN_MIN7_inv0,0.0,0.0,0.0,0
7.0,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
7.25,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
7.5,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
7.583333333333333,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
7.666666666666667,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
7.75,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
7.833333333333333,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
7.916666666666667,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
8.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
8.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
8.5,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
8.5625,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
8.625,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
8.6875,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
8.75,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
8.875,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
9.0,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
9.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
9.5,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
9.5625,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
9.625,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
9.6875,G_MAJOR_inv1,G_MAJ_MIN7_inv1,0.05764708300084209,2.0,0.125,1
9.75,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
9.875,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
10.0,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
10.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
10.5,A_MINOR_inv1,Gb_HALF_DIM7_inv0,0.1183033999340477,20.0,0.625,1
10.75,Gb_DIMINISHED_inv0,Gb_HALF_DIM7_inv0,0.0527539471451588,2.0,0.125,1
11.0,G_MAJOR_inv0,C_MAJOR_inv2,0.49672167881016915,3.0,0.5714285714285714,1
11.25,G_MAJOR_inv0,C_MAJOR_inv2,0.49672167881016915,3.0,0.5714285714285714,1
11.5,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
11.75,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
12.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.0625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.1875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.3125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.4375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.5,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.5625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.6875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
12.75,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
12.8125,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
12.875,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
12.9375,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
13.0,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
13.0625,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
13.125,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
13.1875,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
13.25,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.3125,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.375,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.4375,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.5,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.5625,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.625,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.6875,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
13.75,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
13.8125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
13.875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
13.9375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
14.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
14.0625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
14.125,B_DIMINISHED_inv0,C_MAJOR_inv0,0.926983424733714,7.0,1.0,1
14.1875,B_DIMINISHED_inv0,C_MAJOR_inv0,0.926983424733714,7.0,1.0,1
14.25,B_DIMINISHED_inv0,C_MAJOR_inv0,0.926983424733714,7.0,1.0,1
14.3125,B_DIMINISHED_inv0,C_MAJOR_inv0,0.926983424733714,7.0,1.0,1
14.375,A_MINOR_inv0,C_MAJOR_inv0,0.1311225391613262,11.0,0.7142857142857143,1
14.4375,A_MINOR_inv0,C_MAJOR_inv0,0.1311225391613262,11.0,0.7142857142857143,1
14.5,A_MINOR_inv0,C_MAJOR_inv0,0.1311225391613262,11.0,0.7142857142857143,1
14.5625,A_MINOR_inv0,C_MAJOR_inv0,0.1311225391613262,11.0,0.7142857142857143,1
14.625,G_MAJOR_inv0,C_MAJOR_inv0,0.6944946695039976,18.0,0.8571428571428572,1
14.6875,G_MAJOR_inv0,C_MAJOR_inv0,0.6944946695039976,18.0,0.8571428571428572,1
14.75,G_MAJOR_inv0,C_MAJOR_inv0,0.6944946695039976,18.0,0.8571428571428572,1
14.8125,G_MAJOR_inv0,C_MAJOR_inv0,0.6944946695039976,18.0,0.8571428571428572,1
14.875,F_MAJOR_inv0,C_MAJOR_inv0,0.42010134095215557,18.0,0.8571428571428572,1
14.9375,F_MAJOR_inv0,C_MAJOR_inv0,0.42010134095215557,18.0,0.8571428571428572,1
15.0,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
15.0625,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
15.125,C_MAJOR_inv1,F_MAJOR_inv0,0.39853381956909384,5.0,0.8571428571428572,1
15.1875,C_MAJOR_inv1,F_MAJOR_inv0,0.39853381956909384,5.0,0.8571428571428572,1
15.25,C_MAJOR_inv1,F_MAJOR_inv0,0.39853381956909384,5.0,0.8571428571428572,1
15.3125,C_MAJOR_inv1,F_MAJOR_inv0,0.39853381956909384,5.0,0.8571428571428572,1
15.375,B_DIMINISHED_inv1,F_MAJOR_inv0,0.4888320846871639,13.0,0.8571428571428572,1
15.4375,B_DIMINISHED_inv1,F_MAJOR_inv0,0.4888320846871639,13.0,0.8571428571428572,1
15.5,B_DIMINISHED_inv1,G_MAJ_MIN7_inv0,0.18952975380502157,17.0,0.625,1
15.5625,B_DIMINISHED_inv1,G_MAJ_MIN7_inv0,0.18952975380502157,17.0,0.625,1
15.625,C_MAJOR_inv0,G_MAJ_MIN7_inv0,0.7041637569678149,19.0,0.875,1
15.6875,C_MAJOR_inv0,G_MAJ_MIN7_inv0,0.7041637569678149,19.0,0.875,1
15.75,C_MAJOR_inv0,G_MAJ_MIN7_inv0,0.7041637569678149,19.0,0.875,1
15.8125,C_MAJOR_inv0,G_MAJ_MIN7_inv0,0.7041637569678149,19.0,0.875,1
15.875,B_DIMINISHED_inv0,G_MAJ_MIN7_inv0,0.045117515950028664,14.0,0.625,1
15.9375,B_DIMINISHED_inv0,G_MAJ_MIN7_inv0,0.045117515950028664,14.0,0.625,1
16.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.0625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.1875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.3125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.4375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.5,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.5625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.6875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
16.75,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
16.8125,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
16.875,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
16.9375,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
17.0,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
17.0625,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
17.125,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
17.1875,C_MAJOR_inv1,C_MAJOR_inv0,0.18051991194763783,12.0,0.2857142857142857,1
17.25,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.3125,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.375,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.4375,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.5,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.5625,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.625,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.6875,C_MAJOR_inv2,C_MAJOR_inv0,0.04046898105220886,15.0,0.2857142857142857,1
17.75,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
17.8125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
17.875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
17.9375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
18.0,C_MAJOR_inv0,A_MINOR_inv0,0.1311225391613262,11.0,0.7142857142857143,1
18.0625,C_MAJOR_inv0,A_MINOR_inv0,0.1311225391613262,11.0,0.7142857142857143,1
18.125,B_DIMINISHED_inv0,A_MINOR_inv0,0.9373491405940838,9.0,1.0,1
18.1875,B_DIMINISHED_inv0,A_MINOR_inv0,0.9373491405940838,9.0,1.0,1
18.25,Ab_DIMINISHED_inv0,A_MINOR_inv0,0.9398262930527375,6.0,1.0,1
18.3125,Ab_DIMINISHED_inv0,A_MINOR_inv0,0.9398262930527375,6.0,1.0,1
18.375,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
18.4375,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
18.5,E_MINOR_inv0,A_MAJ_MIN7_inv0,0.4128881628804292,19.0,0.75,1
18.5625,E_MINOR_inv0,A_MAJ_MIN7_inv0,0.4128881628804292,19.0,0.75,1
18.625,F_MAJOR_inv0,A_MAJ_MIN7_inv0,0.6574366852939036,16.0,0.875,1
18.6875,F_MAJOR_inv0,A_MAJ_MIN7_inv0,0.6574366852939036,16.0,0.875,1
18.75,B_HALF_DIM7_inv0,A_MAJ_MIN7_inv0,0.7916862091218302,12.0,0.875,1
18.8125,B_HALF_DIM7_inv0,A_MAJ_MIN7_inv0,0.7916862091218302,12.0,0.875,1
18.875,Db_DIMINISHED_inv0,A_MAJ_MIN7_inv0,0.04095168684769579,14.0,0.625,1
18.9375,Db_DIMINISHED_inv0,A_MAJ_MIN7_inv0,0.04095168684769579,14.0,0.625,1
19.0,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
19.0625,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
19.125,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
19.1875,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
19.25,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
19.3125,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
19.375,C_MAJOR_inv1,D_MINOR_inv0,0.9074167412635772,11.0,1.0,1
19.4375,C_MAJOR_inv1,D_MINOR_inv0,0.9074167412635772,11.0,1.0,1
19.5,D_MINOR_inv1,D_MINOR_inv0,0.1245520556314742,9.0,0.2857142857142857,1
19.5625,D_MINOR_inv1,D_MINOR_inv0,0.1245520556314742,9.0,0.2857142857142857,1
19.625,D_MINOR_inv1,D_MINOR_inv0,0.1245520556314742,9.0,0.2857142857142857,1
19.6875,D_MINOR_inv1,D_MINOR_inv0,0.1245520556314742,9.0,0.2857142857142857,1
19.75,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
19.8125,D_MAJOR_inv1,D_MAJ_MIN7_inv1,0.05037252716715379,2.0,0.125,1
19.875,Gb_DIMINISHED_inv0,D_MAJ_MIN7_inv1,0.06508435951020963,2.0,0.375,1
19.9375,Gb_DIMINISHED_inv0,D_MAJ_MIN7_inv1,0.06508435951020963,2.0,0.375,1
20.0,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.0625,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.1875,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.25,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.3125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.375,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.4375,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
20.5,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.5625,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.625,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.6875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.75,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.8125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.9375,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
20.96875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
21.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.0625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.1875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.3125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.40625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.4375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.46875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.5,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
21.5625,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
21.625,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
21.6875,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
21.75,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.8125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
21.9375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
22.0,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.0625,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.1875,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.25,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.3125,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.375,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.4375,G_MAJOR_inv0,G_MAJ_MIN7_inv0,0.034780245091321715,2.0,0.125,1
22.5,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.5625,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.625,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.6875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.75,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.8125,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.9375,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
22.96875,G_MAJ_MIN7_inv2,G_MAJ_MIN7_inv0,0.16262696596486437,15.0,0.25,1
23.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.0625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.1875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.3125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.395833333333332,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.416666666666668,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.4375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.458333333333332,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.479166666666668,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.5,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
23.5625,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
23.625,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
23.6875,G_MAJ_MIN7_inv1,G_MAJ_MIN7_inv1,0.0,0.0,0.0,0
23.75,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.8125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
23.9375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
24.0,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.0625,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.125,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.1875,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.25,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.3125,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.375,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.4375,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.5,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.5625,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.625,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.6875,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.75,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.8125,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.875,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
24.9375,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
25.0,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
26.0,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
26.125,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
