chord_root_tpc	chord_root_midi	chord_type	chord_inversion	key_tonic_tpc	key_tonic_midi	key_mode	duration
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	2	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	2	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	2	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	2	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	2	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	2	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MINOR	0	-4	8	KeyMode.MAJOR	1/16
-4	8	ChordType.MINOR	0	-4	8	KeyMode.MAJOR	1/16
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-8	4	ChordType.MAJ_MAJ7	1	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
3	9	ChordType.DIM7	3	-2	10	KeyMode.MINOR	1/8
3	9	ChordType.DIM7	3	-2	10	KeyMode.MINOR	1/8
3	9	ChordType.DIM7	3	-2	10	KeyMode.MINOR	1/8
3	9	ChordType.DIM7	3	-2	10	KeyMode.MINOR	1/8
3	9	ChordType.DIM7	3	-2	10	KeyMode.MINOR	1/8
3	9	ChordType.DIM7	3	-2	10	KeyMode.MINOR	1/8
2	2	ChordType.DIMINISHED	1	-3	3	KeyMode.MAJOR	1/8
2	2	ChordType.DIMINISHED	1	-3	3	KeyMode.MAJOR	1/8
2	2	ChordType.DIMINISHED	1	-3	3	KeyMode.MAJOR	1/8
2	2	ChordType.DIMINISHED	1	-3	3	KeyMode.MAJOR	1/8
2	2	ChordType.DIMINISHED	1	-3	3	KeyMode.MAJOR	1/8
2	2	ChordType.DIMINISHED	1	-3	3	KeyMode.MAJOR	1/8
4	4	ChordType.DIM7	0	-1	5	KeyMode.MINOR	1/8
4	4	ChordType.DIM7	0	-1	5	KeyMode.MINOR	1/8
4	4	ChordType.DIM7	0	-1	5	KeyMode.MINOR	1/8
4	4	ChordType.DIM7	0	-1	5	KeyMode.MINOR	1/8
4	4	ChordType.DIM7	0	-1	5	KeyMode.MINOR	1/8
4	4	ChordType.DIM7	0	-1	5	KeyMode.MINOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJ_MIN7	2	-4	8	KeyMode.MAJOR	1/16
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	1	-4	8	KeyMode.MAJOR	1/8
-5	1	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-5	1	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-5	1	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-5	1	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-3	3	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/16
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
-4	8	ChordType.MAJOR	0	-4	8	KeyMode.MAJOR	1/8
