chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	4	1/4
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	4	5/16
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	4	3/8
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	4	7/16
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	0
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	1/16
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	1/8
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	3/16
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	1/4
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	5/16
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	3/8
3	9	ChordType.MIN_MIN7	3			1	7	KeyMode.MAJOR	1/16	5	7/16
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	6	0
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	6	1/16
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	6	1/8
2	2	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	6	3/16
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	6	1/4
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	6	5/16
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	6	3/8
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	6	7/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	7	0
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	7	1/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	7	1/8
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	7	3/16
3	9	ChordType.MIN_MIN7	1			1	7	KeyMode.MAJOR	1/16	7	1/4
3	9	ChordType.MIN_MIN7	1			1	7	KeyMode.MAJOR	1/16	7	5/16
3	9	ChordType.MIN_MIN7	1			1	7	KeyMode.MAJOR	1/16	7	3/8
3	9	ChordType.MIN_MIN7	1			1	7	KeyMode.MAJOR	1/16	7	7/16
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/16	8	0
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/16	8	1/16
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/16	8	1/8
2	2	ChordType.MAJOR	0	3:5;6:1	9:11;6:7	1	7	KeyMode.MAJOR	1/16	8	3/16
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	8	1/4
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	8	5/16
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	8	3/8
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/16	8	7/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	0
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	1/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	1/8
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	3/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	1/4
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	5/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	3/8
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	9	7/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	0
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	1/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	1/8
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	3/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	1/4
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	5/16
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	3/8
1	7	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	10	7/16
6	6	ChordType.HALF_DIM7	1			1	7	KeyMode.MAJOR	1/16	11	0
6	6	ChordType.HALF_DIM7	1			1	7	KeyMode.MAJOR	1/16	11	1/16
6	6	ChordType.HALF_DIM7	1			1	7	KeyMode.MAJOR	1/16	11	1/8
6	6	ChordType.HALF_DIM7	1			1	7	KeyMode.MAJOR	1/16	11	3/16
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	11	1/4
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	11	5/16
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	11	3/8
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	11	7/16
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	0
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	1/16
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	1/8
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	3/16
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	1/4
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	5/16
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	3/8
2	2	ChordType.MAJ_MIN7	2			1	7	KeyMode.MAJOR	1/16	12	7/16
1	7	ChordType.MAJOR	1	:+4	:+4	1	7	KeyMode.MAJOR	1/16	13	0
1	7	ChordType.MAJOR	1	:+4	:+4	1	7	KeyMode.MAJOR	1/16	13	1/16
1	7	ChordType.MAJOR	1	:+4	:+4	1	7	KeyMode.MAJOR	1/16	13	1/8
1	7	ChordType.MAJOR	1	:+4	:+4	1	7	KeyMode.MAJOR	1/16	13	3/16
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	13	1/4
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	13	5/16
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	13	3/8
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	13	7/16
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	14	0
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	14	1/16
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	14	1/8
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	14	3/16
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	14	1/4
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/32	14	5/16
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/32	14	11/32
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	14	3/8
1	7	ChordType.MAJOR	1			1	7	KeyMode.MAJOR	1/16	14	7/16
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/16	15	0
3	9	ChordType.MINOR	1	3:5	9:11	1	7	KeyMode.MAJOR	1/16	15	1/16
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/16	15	1/8
3	9	ChordType.MINOR	1			1	7	KeyMode.MAJOR	1/16	15	3/16
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	15	1/4
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	15	5/16
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/16	15	3/8
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/16	15	7/16
2	2	ChordType.MAJOR	0	:+1	:+7	1	7	KeyMode.MAJOR	1/16	16	0
2	2	ChordType.MAJOR	0	:+1	:+7	1	7	KeyMode.MAJOR	1/16	16	1/16
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	16	1/8
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/16	16	3/16
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	16	1/4
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	16	5/16
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	16	3/8
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	16	7/16
4	4	ChordType.MIN_MIN7	0			2	2	KeyMode.MAJOR	1/16	17	0
4	4	ChordType.MIN_MIN7	0			2	2	KeyMode.MAJOR	1/16	17	1/16
7	1	ChordType.HALF_DIM7	1			2	2	KeyMode.MAJOR	1/16	17	1/8
7	1	ChordType.HALF_DIM7	1			2	2	KeyMode.MAJOR	1/16	17	3/16
7	1	ChordType.HALF_DIM7	1			2	2	KeyMode.MAJOR	1/16	17	1/4
7	1	ChordType.HALF_DIM7	1			2	2	KeyMode.MAJOR	1/16	17	5/16
7	1	ChordType.HALF_DIM7	1			2	2	KeyMode.MAJOR	1/16	17	3/8
7	1	ChordType.HALF_DIM7	1			2	2	KeyMode.MAJOR	1/16	17	7/16
6	6	ChordType.MINOR	0	:+5	:+11	2	2	KeyMode.MAJOR	1/16	18	0
6	6	ChordType.MINOR	0	:+5	:+11	2	2	KeyMode.MAJOR	1/16	18	1/16
6	6	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/16	18	1/8
6	6	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/16	18	3/16
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	18	1/4
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	18	5/16
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	18	3/8
2	2	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	18	7/16
4	4	ChordType.MINOR	1	4:6	4:6	2	2	KeyMode.MAJOR	1/16	19	0
4	4	ChordType.MINOR	1	4:6	4:6	2	2	KeyMode.MAJOR	1/16	19	1/16
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	19	1/8
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	19	3/16
4	4	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/16	19	1/4
4	4	ChordType.MAJOR	1			3	9	KeyMode.MAJOR	1/16	19	5/16
4	4	ChordType.MAJ_MIN7	1			3	9	KeyMode.MAJOR	1/16	19	3/8
4	4	ChordType.MAJ_MIN7	1			3	9	KeyMode.MAJOR	1/16	19	7/16
3	9	ChordType.MAJOR	0	7:2	1:2	2	2	KeyMode.MAJOR	1/16	20	0
3	9	ChordType.MAJOR	0	7:2	1:2	2	2	KeyMode.MAJOR	1/16	20	1/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	20	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	20	3/16
8	8	ChordType.DIMINISHED	2	5:7	11:1	3	9	KeyMode.MAJOR	1/16	20	1/4
8	8	ChordType.DIMINISHED	2	5:7	11:1	3	9	KeyMode.MAJOR	1/16	20	5/16
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/16	20	3/8
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/16	20	7/16
3	9	ChordType.MAJOR	0	:+5	:+11	2	2	KeyMode.MAJOR	1/16	21	0
3	9	ChordType.MAJOR	0	:+5	:+11	2	2	KeyMode.MAJOR	1/16	21	1/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	21	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	21	3/16
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	21	1/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	21	7/24
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	21	5/16
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	21	1/3
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	21	3/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	21	5/12
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	21	7/16
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	21	11/24
3	9	ChordType.MAJOR	0	7:2	1:2	2	2	KeyMode.MAJOR	1/16	22	0
3	9	ChordType.MAJOR	0	7:2	1:2	2	2	KeyMode.MAJOR	1/16	22	1/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	22	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	22	3/16
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	22	1/4
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	22	7/24
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	22	5/16
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	22	1/3
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	22	3/8
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	22	5/12
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	22	7/16
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	22	11/24
3	9	ChordType.MAJOR	0	:+5	:+11	2	2	KeyMode.MAJOR	1/16	23	0
3	9	ChordType.MAJOR	0	:+5	:+11	2	2	KeyMode.MAJOR	1/16	23	1/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	23	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	23	3/16
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	23	1/4
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	23	7/24
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	23	5/16
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	23	1/3
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	23	3/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	23	5/12
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/48	23	7/16
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/24	23	11/24
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	24	0
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/48	24	1/24
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/48	24	1/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	24	1/12
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	24	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/48	24	1/6
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/48	24	3/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	24	5/24
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	24	1/4
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	24	7/24
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	24	5/16
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	24	1/3
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	24	3/8
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	24	5/12
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/48	24	7/16
8	8	ChordType.DIMINISHED	2			3	9	KeyMode.MAJOR	1/24	24	11/24
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	0
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	1/24
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	1/12
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	1/6
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	5/24
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	1/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	7/24
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/24	25	1/3
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/32	25	3/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/32	25	13/32
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/32	25	7/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/32	25	15/32
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	26	0
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	26	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	26	1/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	26	3/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	1/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	1/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	3/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	1/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	5/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	3/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	27	7/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	1/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	1/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	3/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	1/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	5/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	3/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	28	7/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	1/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	1/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	3/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	1/4
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	5/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	3/8
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	29	7/16
3	9	ChordType.MAJ_MIN7	0	1:6;4:9	7:6;4:3	2	2	KeyMode.MAJOR	1/8	30	0
3	9	ChordType.MAJ_MIN7	0	1:6;4:9	7:6;4:3	2	2	KeyMode.MAJOR	1/8	30	1/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/8	30	1/4
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/8	30	3/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	0
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	1/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	1/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	3/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	1/4
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	5/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	3/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	31	7/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	0
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	1/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	1/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	3/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	1/4
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	5/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	3/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	32	7/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	0
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	1/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	1/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	3/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	1/4
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	5/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	3/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	33	7/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	34	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	34	1/16
5	11	ChordType.MIN_MIN7	1			2	2	KeyMode.MAJOR	1/16	34	1/8
5	11	ChordType.MIN_MIN7	1			2	2	KeyMode.MAJOR	1/16	34	3/16
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	34	1/4
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	34	5/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	34	3/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	34	7/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	35	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	35	1/16
5	11	ChordType.MIN_MIN7	1			2	2	KeyMode.MAJOR	1/16	35	1/8
5	11	ChordType.MIN_MIN7	1			2	2	KeyMode.MAJOR	1/16	35	3/16
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	35	1/4
3	9	ChordType.MAJOR	1			2	2	KeyMode.MAJOR	1/16	35	5/16
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	35	3/8
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/16	35	7/16
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	36	0
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	36	1/16
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	36	1/8
5	11	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/16	36	3/16
4	4	ChordType.MAJOR	0	5:7;8:3	11:1;8:9	3	9	KeyMode.MAJOR	1/16	36	1/4
4	4	ChordType.MAJOR	0	5:7;8:3	11:1;8:9	3	9	KeyMode.MAJOR	1/16	36	5/16
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/16	36	3/8
4	4	ChordType.MAJ_MIN7	0			3	9	KeyMode.MAJOR	1/16	36	7/16
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	37	0
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/16	37	1/16
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/16	37	1/8
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/16	37	3/16
