time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
4.25,D_MAJOR_inv2,D_MINOR_inv2,0.08999168936122837,1.0,0.1428571428571429,1
4.375,D_MAJOR_inv2,D_MINOR_inv2,0.08999168936122837,1.0,0.1428571428571429,1
4.5,G_MINOR_inv1,G_MINOR_inv1,0.0,0.0,0.0,0
4.625,G_MINOR_inv1,G_MINOR_inv1,0.0,0.0,0.0,0
4.75,Ab_DIMINISHED_inv1,Ab_MAJOR_inv0,0.657721260172619,11.0,0.5714285714285714,1
4.875,Ab_DIMINISHED_inv1,Ab_MAJOR_inv0,0.657721260172619,11.0,0.5714285714285714,1
5.0,A_MAJOR_inv0,Ab_DIM7_inv2,0.9370786966088197,20.0,1.0,1
5.125,A_MAJOR_inv0,Ab_DIM7_inv2,0.9370786966088197,20.0,1.0,1
5.1875,A_MAJOR_inv0,Ab_DIM7_inv2,0.9370786966088197,20.0,1.0,1
5.25,A_MAJOR_inv0,Ab_DIM7_inv2,0.9370786966088197,20.0,1.0,1
5.3125,A_MAJOR_inv0,Ab_DIM7_inv2,0.9370786966088197,20.0,1.0,1
5.375,A_MAJOR_inv0,Ab_DIM7_inv2,0.9370786966088197,20.0,1.0,1
5.4375,A_MAJOR_inv0,Ab_DIM7_inv2,0.9370786966088197,20.0,1.0,1
5.5,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
6.0,C_MAJOR_inv1,C_MAJOR_inv1,0.0,0.0,0.0,0
6.5,C_MAJOR_inv1,C_MAJOR_inv1,0.0,0.0,0.0,0
6.75,C_MAJOR_inv1,C_MAJOR_inv1,0.0,0.0,0.0,0
7.0,C_MAJOR_inv1,C_MAJOR_inv1,0.0,0.0,0.0,0
7.75,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
7.875,C_MAJ_MIN7_inv1,C_MAJ_MIN7_inv1,0.0,0.0,0.0,0
8.0,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
8.125,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
8.25,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
8.375,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
8.5,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
8.625,F_MAJOR_inv0,F_MAJOR_inv0,0.0,0.0,0.0,0
8.75,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
8.875,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
9.0,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
9.125,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
9.25,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
9.375,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
9.5,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
9.625,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
9.75,Eb_MAJOR_inv1,Eb_MAJOR_inv1,0.0,0.0,0.0,0
9.875,Eb_MAJOR_inv1,Eb_MAJOR_inv1,0.0,0.0,0.0,0
10.0,Eb_MAJOR_inv1,Eb_MAJOR_inv1,0.0,0.0,0.0,0
10.125,Eb_MAJOR_inv1,Eb_MAJOR_inv1,0.0,0.0,0.0,0
10.25,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
10.375,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
10.5,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
10.625,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
10.75,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
10.875,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
11.0,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
11.125,Db_DIM7_inv2,Db_DIM7_inv2,0.0,0.0,0.0,0
11.25,Ab_DIM7_inv0,Ab_DIM7_inv0,0.0,0.0,0.0,0
11.375,Ab_DIM7_inv0,Ab_DIM7_inv0,0.0,0.0,0.0,0
11.5,Ab_DIM7_inv0,Ab_DIM7_inv0,0.0,0.0,0.0,0
11.625,Ab_DIM7_inv0,Ab_DIM7_inv0,0.0,0.0,0.0,0
11.75,Ab_DIM7_inv0,Ab_DIM7_inv0,0.0,0.0,0.0,0
11.875,Ab_DIM7_inv0,Ab_DIM7_inv0,0.0,0.0,0.0,0
12.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
12.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
12.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
12.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
12.5,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
12.625,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
12.75,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
12.875,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.5,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.625,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.75,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
13.875,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.5,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.625,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.75,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
14.875,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.5,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.625,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.75,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
15.875,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.5,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.625,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.75,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
16.875,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.5,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.625,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.75,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
17.875,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.5,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.625,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.75,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
18.875,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
19.0,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
19.125,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
19.25,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
19.375,A_MAJOR_inv0,D_MINOR_inv2,0.4487360951345506,2.0,0.5714285714285714,1
19.5,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
19.625,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
19.75,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
19.875,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
20.0,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.083333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.166666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.25,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.333333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.416666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.5,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.583333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.666666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.75,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.833333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
20.916666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.0,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.083333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.166666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.25,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.333333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.416666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.5,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.583333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.666666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.75,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.833333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
21.916666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.0,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.083333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.166666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.25,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.333333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.416666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.5,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.583333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.666666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.75,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.833333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
22.916666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.0,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.083333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.166666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.25,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.333333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.416666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.5,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.583333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.666666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.75,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.833333333333332,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
23.916666666666668,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
24.0,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.083333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.166666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.25,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.333333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.416666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.5,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.583333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.666666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.75,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.833333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
24.916666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
25.0,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.083333333333332,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.166666666666668,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.25,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.333333333333332,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.416666666666668,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.5,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.583333333333332,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.666666666666668,Db_DIMINISHED_inv1,A_MAJ_MIN7_inv2,0.03705756209074795,2.0,0.375,1
25.75,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
25.833333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
25.916666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.0,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.083333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.166666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.25,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.333333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.416666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.5,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.583333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.666666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.75,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.833333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
26.916666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.0,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.083333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.166666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.25,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.333333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.416666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.5,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.583333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.666666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.75,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.833333333333332,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
27.916666666666668,A_MAJ_MIN7_inv2,A_MAJ_MIN7_inv2,0.0,0.0,0.0,0
28.0,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.083333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.166666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.25,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.333333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.416666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.5,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.583333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.666666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.75,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.833333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
28.916666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.0,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.083333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.166666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.25,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.333333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.416666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.5,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.583333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.666666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.75,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.833333333333332,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
29.916666666666668,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
30.0,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.083333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.166666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.25,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.333333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.416666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.5,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.583333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.666666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.75,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.833333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
30.916666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.0,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.083333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.166666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.25,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.333333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.416666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.5,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.583333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.666666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.75,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.833333333333332,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
31.916666666666668,E_MAJOR_inv1,E_MAJOR_inv1,0.0,0.0,0.0,0
32.0,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.083333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.166666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.25,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.333333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.416666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.5,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.583333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.666666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.75,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.833333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
32.916666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.0,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
